CRIMINAL_ID,INCIDENT_DATE,INCIDENT_AREA
222104705,01/22/2022 12:00:00 AM,Topanga
221519127,12/30/2022 12:00:00 AM,N Hollywood
220505934,02/19/2022 12:00:00 AM,Harbor
231211752,04/14/2023 12:00:00 AM,77th Street
222109748,05/27/2022 12:00:00 AM,Topanga
210806271,02/26/2021 12:00:00 AM,West LA
221222580,10/30/2022 12:00:00 AM,77th Street
221418375,10/30/2022 12:00:00 AM,Pacific
231812149,06/19/2023 12:00:00 AM,Southeast
211410751,04/30/2021 12:00:00 AM,Pacific
211106748,03/21/2021 12:00:00 AM,Northeast
220106363,02/10/2022 12:00:00 AM,Central
221217696,08/13/2022 12:00:00 AM,77th Street
220414491,10/20/2022 12:00:00 AM,Hollenbeck
221612433,09/15/2022 12:00:00 AM,Foothill
230108364,03/08/2023 12:00:00 AM,Central
231205719,01/30/2023 12:00:00 AM,77th Street
220220118,11/12/2022 12:00:00 AM,Rampart
221209255,03/24/2022 12:00:00 AM,77th Street
221704329,01/03/2022 12:00:00 AM,Devonshire
221913658,08/24/2022 12:00:00 AM,Mission
221806506,02/25/2022 12:00:00 AM,Southeast
212009203,05/15/2021 12:00:00 AM,Olympic
230208100,03/26/2023 12:00:00 AM,Rampart
231505784,02/13/2023 12:00:00 AM,N Hollywood
221404692,01/15/2022 12:00:00 AM,Pacific
241804050,01/01/2024 12:00:00 AM,Southeast
240904134,01/04/2024 12:00:00 AM,Van Nuys
231806065,02/06/2023 12:00:00 AM,Southeast
220508966,05/09/2022 12:00:00 AM,Harbor
222106102,02/25/2022 12:00:00 AM,Topanga
221419817,11/02/2022 12:00:00 AM,Pacific
210117309,09/22/2021 12:00:00 AM,Central
220206927,03/08/2022 12:00:00 AM,Rampart
231611191,08/17/2023 12:00:00 AM,Foothill
231512148,07/12/2023 12:00:00 AM,N Hollywood
221706445,03/08/2022 12:00:00 AM,Devonshire
231207678,03/02/2023 12:00:00 AM,77th Street
210809259,05/12/2021 12:00:00 AM,West LA
231709524,05/01/2023 12:00:00 AM,Devonshire
232112798,08/11/2023 12:00:00 AM,Topanga
221611892,08/26/2022 12:00:00 AM,Foothill
220126052,12/08/2022 12:00:00 AM,Central
221506014,02/20/2022 12:00:00 AM,N Hollywood
221404829,01/18/2022 12:00:00 AM,Pacific
221509250,05/05/2022 12:00:00 AM,N Hollywood
221421185,12/20/2022 12:00:00 AM,Pacific
211505747,02/15/2021 12:00:00 AM,N Hollywood
231006812,02/22/2023 12:00:00 AM,West Valley
220204516,01/13/2022 12:00:00 AM,Rampart
222007542,03/23/2022 12:00:00 AM,Olympic
220117108,07/29/2022 12:00:00 AM,Central
231006256,02/27/2023 12:00:00 AM,West Valley
221218637,07/12/2022 12:00:00 AM,77th Street
231716502,10/12/2023 12:00:00 AM,Devonshire
221517779,11/25/2022 12:00:00 AM,N Hollywood
230206138,02/15/2023 12:00:00 AM,Rampart
231013475,09/07/2023 12:00:00 AM,West Valley
220515869,11/11/2022 12:00:00 AM,Harbor
230612659,07/08/2023 12:00:00 AM,Hollywood
220208449,04/07/2022 12:00:00 AM,Rampart
231007020,03/21/2023 12:00:00 AM,West Valley
210709140,05/28/2021 12:00:00 AM,Wilshire
211505552,02/10/2021 12:00:00 AM,N Hollywood
231805059,01/17/2023 12:00:00 AM,Southeast
220110263,04/13/2022 12:00:00 AM,Central
231715837,09/28/2023 12:00:00 AM,Devonshire
221810106,04/24/2022 12:00:00 AM,Southeast
222107696,04/05/2022 12:00:00 AM,Topanga
231208669,02/16/2023 12:00:00 AM,77th Street
222007966,04/02/2022 12:00:00 AM,Olympic
230215957,07/11/2023 12:00:00 AM,Rampart
221912089,07/13/2022 12:00:00 AM,Mission
211605013,02/03/2021 12:00:00 AM,Foothill
232014776,01/27/2023 12:00:00 AM,Olympic
220511322,06/29/2022 12:00:00 AM,Harbor
222116012,10/28/2022 12:00:00 AM,Topanga
221607970,12/28/2021 12:00:00 AM,Foothill
222007501,03/11/2022 12:00:00 AM,Olympic
221411380,05/24/2022 12:00:00 AM,Pacific
232017254,10/18/2023 12:00:00 AM,Olympic
222115665,10/20/2022 12:00:00 AM,Topanga
230604864,01/23/2023 12:00:00 AM,Hollywood
221718329,12/26/2022 12:00:00 AM,Devonshire
221715853,11/09/2022 12:00:00 AM,Devonshire
221418374,10/30/2022 12:00:00 AM,Pacific
222111399,07/07/2022 12:00:00 AM,Topanga
230307948,02/28/2023 12:00:00 AM,Southwest
220709413,03/10/2022 12:00:00 AM,Wilshire
231109198,05/20/2023 12:00:00 AM,Northeast
200905707,02/08/2020 12:00:00 AM,Van Nuys
220910848,06/27/2022 12:00:00 AM,Van Nuys
230516031,11/21/2023 12:00:00 AM,Harbor
220221510,12/08/2022 12:00:00 AM,Rampart
232104887,01/24/2023 12:00:00 AM,Topanga
221216200,07/11/2022 12:00:00 AM,77th Street
231509430,05/08/2023 12:00:00 AM,N Hollywood
220107460,02/24/2022 12:00:00 AM,Central
221809781,04/26/2022 12:00:00 AM,Southeast
231407360,03/22/2023 12:00:00 AM,Pacific
210906739,03/09/2021 12:00:00 AM,Van Nuys
230604663,01/17/2023 12:00:00 AM,Hollywood
231421914,12/17/2020 12:00:00 AM,Pacific
230415586,12/21/2023 12:00:00 AM,Hollenbeck
231511384,06/23/2023 12:00:00 AM,N Hollywood
220705301,02/03/2022 12:00:00 AM,Wilshire
231204292,01/02/2023 12:00:00 AM,77th Street
220314618,08/03/2022 12:00:00 AM,Southwest
221704906,01/24/2022 12:00:00 AM,Devonshire
220615948,09/13/2022 12:00:00 AM,Hollywood
220505776,02/14/2022 12:00:00 AM,Harbor
230116672,07/17/2023 12:00:00 AM,Central
221809652,04/22/2022 12:00:00 AM,Southeast
230406446,03/16/2023 12:00:00 AM,Hollenbeck
211209532,04/01/2021 12:00:00 AM,77th Street
230207636,03/18/2023 12:00:00 AM,Rampart
221206083,02/04/2022 12:00:00 AM,77th Street
221811443,05/26/2022 12:00:00 AM,Southeast
220208285,03/30/2022 12:00:00 AM,Rampart
231009710,05/30/2023 12:00:00 AM,West Valley
220506283,03/01/2022 12:00:00 AM,Harbor
220410114,06/22/2022 12:00:00 AM,Hollenbeck
222117263,12/01/2022 12:00:00 AM,Topanga
220406802,03/25/2022 12:00:00 AM,Hollenbeck
221320934,11/14/2022 12:00:00 AM,Newton
221306072,02/09/2022 12:00:00 AM,Newton
221614062,11/07/2022 12:00:00 AM,Foothill
221407828,03/18/2022 12:00:00 AM,Pacific
220505521,02/08/2022 12:00:00 AM,Harbor
230406805,03/26/2023 12:00:00 AM,Hollenbeck
231210177,04/14/2023 12:00:00 AM,77th Street
230304767,01/17/2023 12:00:00 AM,Southwest
221607048,04/05/2022 12:00:00 AM,Foothill
210505803,02/15/2021 12:00:00 AM,Harbor
231805325,01/26/2023 12:00:00 AM,Southeast
221817884,09/23/2022 12:00:00 AM,Southeast
231604399,01/12/2023 12:00:00 AM,Foothill
221915337,10/05/2022 12:00:00 AM,Mission
221004960,01/26/2022 12:00:00 AM,West Valley
231510763,06/08/2023 12:00:00 AM,N Hollywood
231106617,03/09/2023 12:00:00 AM,Northeast
221420690,11/16/2022 12:00:00 AM,Pacific
231307252,03/03/2023 12:00:00 AM,Newton
230516282,11/28/2023 12:00:00 AM,Harbor
220715286,10/13/2022 12:00:00 AM,Wilshire
221322455,12/14/2022 12:00:00 AM,Newton
220308220,03/29/2022 12:00:00 AM,Southwest
221917036,11/03/2022 12:00:00 AM,Mission
221308375,03/21/2022 12:00:00 AM,Newton
221512237,03/04/2022 12:00:00 AM,N Hollywood
220111774,05/06/2022 12:00:00 AM,Central
201813532,07/05/2020 12:00:00 AM,Southeast
231109831,06/06/2023 12:00:00 AM,Northeast
221225690,12/19/2022 12:00:00 AM,77th Street
221611890,08/30/2022 12:00:00 AM,Foothill
210908888,05/04/2021 12:00:00 AM,Van Nuys
210404363,01/11/2021 12:00:00 AM,Hollenbeck
220106106,02/06/2022 12:00:00 AM,Central
222105712,02/13/2022 12:00:00 AM,Topanga
230217098,08/21/2023 12:00:00 AM,Rampart
221607826,05/01/2022 12:00:00 AM,Foothill
231505624,02/09/2023 12:00:00 AM,N Hollywood
221405000,01/19/2022 12:00:00 AM,Pacific
220711710,07/15/2022 12:00:00 AM,Wilshire
221009305,05/17/2022 12:00:00 AM,West Valley
220610693,05/23/2022 12:00:00 AM,Hollywood
221806712,02/28/2022 12:00:00 AM,Southeast
221706362,03/08/2022 12:00:00 AM,Devonshire
221305642,02/03/2022 12:00:00 AM,Newton
221806711,02/28/2022 12:00:00 AM,Southeast
231010971,06/30/2023 12:00:00 AM,West Valley
220804236,01/04/2022 12:00:00 AM,West LA
221505658,02/08/2022 12:00:00 AM,N Hollywood
230610642,06/02/2023 12:00:00 AM,Hollywood
221715285,10/26/2022 12:00:00 AM,Devonshire
231715425,09/20/2023 12:00:00 AM,Devonshire
210708528,05/07/2021 12:00:00 AM,Wilshire
220907962,04/14/2022 12:00:00 AM,Van Nuys
231513527,08/11/2023 12:00:00 AM,N Hollywood
220617754,10/16/2022 12:00:00 AM,Hollywood
220613819,07/27/2022 12:00:00 AM,Hollywood
221707353,02/15/2022 12:00:00 AM,Devonshire
221806077,02/15/2022 12:00:00 AM,Southeast
231415437,08/03/2023 12:00:00 AM,Pacific
221310643,05/04/2022 12:00:00 AM,Newton
222006040,02/16/2022 12:00:00 AM,Olympic
231910853,06/24/2023 12:00:00 AM,Mission
221511143,06/15/2022 12:00:00 AM,N Hollywood
231611060,08/14/2023 12:00:00 AM,Foothill
231708351,03/23/2023 12:00:00 AM,Devonshire
231804935,01/17/2023 12:00:00 AM,Southeast
231507204,03/18/2023 12:00:00 AM,N Hollywood
222011043,06/11/2022 12:00:00 AM,Olympic
221216573,07/15/2022 12:00:00 AM,77th Street
231716371,10/11/2023 12:00:00 AM,Devonshire
230904576,01/17/2023 12:00:00 AM,Van Nuys
220613587,07/23/2022 12:00:00 AM,Hollywood
231304936,01/17/2023 12:00:00 AM,Newton
231008955,05/09/2023 12:00:00 AM,West Valley
221810128,05/03/2022 12:00:00 AM,Southeast
221718119,12/21/2022 12:00:00 AM,Devonshire
230312512,06/21/2023 12:00:00 AM,Southwest
230117531,08/07/2023 12:00:00 AM,Central
220710103,06/06/2022 12:00:00 AM,Wilshire
220105454,01/25/2022 12:00:00 AM,Central
221110794,06/22/2022 12:00:00 AM,Northeast
221000883,09/21/2022 12:00:00 AM,West Valley
230314458,08/01/2023 12:00:00 AM,Southwest
232010431,05/17/2023 12:00:00 AM,Olympic
220709236,05/15/2022 12:00:00 AM,Wilshire
231221484,10/17/2023 12:00:00 AM,77th Street
220207142,03/12/2022 12:00:00 AM,Rampart
222019482,12/20/2022 12:00:00 AM,Olympic
221916494,11/02/2022 12:00:00 AM,Mission
220917796,12/28/2022 12:00:00 AM,Van Nuys
210705163,12/26/2020 12:00:00 AM,Wilshire
232108067,04/17/2023 12:00:00 AM,Topanga
222005167,01/06/2022 12:00:00 AM,Olympic
221004454,01/13/2022 12:00:00 AM,West Valley
221709079,03/21/2022 12:00:00 AM,Devonshire
232104840,01/18/2023 12:00:00 AM,Topanga
231208405,02/24/2023 12:00:00 AM,77th Street
221407872,03/20/2022 12:00:00 AM,Pacific
231306429,02/16/2023 12:00:00 AM,Newton
221407832,03/18/2021 12:00:00 AM,Pacific
232110766,06/22/2023 12:00:00 AM,Topanga
221307404,03/04/2022 12:00:00 AM,Newton
221211864,05/12/2022 12:00:00 AM,77th Street
221715312,10/16/2022 12:00:00 AM,Devonshire
230618649,12/06/2023 12:00:00 AM,Hollywood
230309680,04/18/2023 12:00:00 AM,Southwest
220220487,11/20/2022 12:00:00 AM,Rampart
221916131,10/26/2022 12:00:00 AM,Mission
221005218,02/02/2022 12:00:00 AM,West Valley
231804643,01/10/2023 12:00:00 AM,Southeast
231715652,09/23/2023 12:00:00 AM,Devonshire
220817354,11/28/2022 12:00:00 AM,West LA
231218894,09/04/2023 12:00:00 AM,77th Street
230504426,01/10/2023 12:00:00 AM,Harbor
221917878,12/13/2022 12:00:00 AM,Mission
231212872,05/26/2023 12:00:00 AM,77th Street
220512200,08/05/2022 12:00:00 AM,Harbor
220604150,01/04/2022 12:00:00 AM,Hollywood
220109442,04/01/2022 12:00:00 AM,Central
231412095,06/09/2023 12:00:00 AM,Pacific
210808759,04/29/2021 12:00:00 AM,West LA
220504759,01/20/2022 12:00:00 AM,Harbor
220707275,03/27/2022 12:00:00 AM,Wilshire
231711731,05/25/2023 12:00:00 AM,Devonshire
220318720,10/19/2022 12:00:00 AM,Southwest
211406426,10/25/2020 12:00:00 AM,Pacific
220613117,07/12/2022 12:00:00 AM,Hollywood
231110083,06/13/2023 12:00:00 AM,Northeast
220306276,02/19/2022 12:00:00 AM,Southwest
220318758,10/19/2022 12:00:00 AM,Southwest
231804115,12/28/2022 12:00:00 AM,Southeast
201511143,06/11/2020 12:00:00 AM,N Hollywood
231214452,01/01/2020 12:00:00 AM,77th Street
231609173,06/14/2023 12:00:00 AM,Foothill
221006841,03/17/2022 12:00:00 AM,West Valley
220404154,01/05/2022 12:00:00 AM,Hollenbeck
230706782,03/01/2023 12:00:00 AM,Wilshire
231306038,02/09/2023 12:00:00 AM,Newton
221515656,10/01/2022 12:00:00 AM,N Hollywood
220404758,01/25/2022 12:00:00 AM,Hollenbeck
230106509,02/07/2023 12:00:00 AM,Central
221307738,03/08/2022 12:00:00 AM,Newton
221014385,09/23/2022 12:00:00 AM,West Valley
212111298,07/12/2021 12:00:00 AM,Topanga
221322193,12/09/2022 12:00:00 AM,Newton
221918167,12/20/2022 12:00:00 AM,Mission
210206749,03/08/2021 12:00:00 AM,Rampart
230114590,06/20/2023 12:00:00 AM,Central
212106349,01/14/2021 12:00:00 AM,Topanga
221208508,03/22/2022 12:00:00 AM,77th Street
211404448,01/06/2021 12:00:00 AM,Pacific
241204450,01/06/2024 12:00:00 AM,77th Street
220315466,08/21/2022 12:00:00 AM,Southwest
221222292,10/25/2022 12:00:00 AM,77th Street
222019110,10/12/2022 12:00:00 AM,Olympic
221107379,04/01/2022 12:00:00 AM,Northeast
231613718,11/03/2023 12:00:00 AM,Foothill
221410135,05/03/2022 12:00:00 AM,Pacific
221822190,12/14/2022 12:00:00 AM,Southeast
231405764,02/10/2023 12:00:00 AM,Pacific
231004261,01/05/2023 12:00:00 AM,West Valley
220808005,04/07/2022 12:00:00 AM,West LA
220108255,03/14/2022 12:00:00 AM,Central
220412117,08/15/2022 12:00:00 AM,Hollenbeck
221110194,06/08/2022 12:00:00 AM,Northeast
230704850,01/21/2023 12:00:00 AM,Wilshire
231109377,05/25/2023 12:00:00 AM,Northeast
222110400,06/11/2022 12:00:00 AM,Topanga
230916996,12/02/2023 12:00:00 AM,Van Nuys
231223987,11/27/2023 12:00:00 AM,77th Street
211704018,12/31/2020 12:00:00 AM,Devonshire
232015967,09/27/2023 12:00:00 AM,Olympic
212115371,10/18/2021 12:00:00 AM,Topanga
231009996,05/19/2023 12:00:00 AM,West Valley
221704065,01/04/2022 12:00:00 AM,Devonshire
221107905,04/15/2022 12:00:00 AM,Northeast
221906797,03/10/2022 12:00:00 AM,Mission
221610929,07/30/2022 12:00:00 AM,Foothill
231321739,12/08/2023 12:00:00 AM,Newton
220810198,05/31/2022 12:00:00 AM,West LA
220718228,12/25/2022 12:00:00 AM,Wilshire
220513949,09/20/2022 12:00:00 AM,Harbor
220510809,06/30/2022 12:00:00 AM,Harbor
231306523,02/18/2023 12:00:00 AM,Newton
220515053,10/19/2022 12:00:00 AM,Harbor
221612872,09/30/2022 12:00:00 AM,Foothill
212005882,02/22/2021 12:00:00 AM,Olympic
230606590,02/20/2023 12:00:00 AM,Hollywood
231212326,05/19/2023 12:00:00 AM,77th Street
221319009,10/07/2022 12:00:00 AM,Newton
221214276,06/03/2022 12:00:00 AM,77th Street
221223354,11/12/2022 12:00:00 AM,77th Street
201909255,04/29/2020 12:00:00 AM,Mission
221110474,06/16/2022 12:00:00 AM,Northeast
240904082,01/03/2024 12:00:00 AM,Van Nuys
221313546,06/27/2022 12:00:00 AM,Newton
241204448,01/05/2024 12:00:00 AM,77th Street
220710490,04/09/2022 12:00:00 AM,Wilshire
221322933,12/16/2022 12:00:00 AM,Newton
230506258,03/01/2023 12:00:00 AM,Harbor
222115311,10/12/2022 12:00:00 AM,Topanga
231907171,03/21/2023 12:00:00 AM,Mission
220717331,12/03/2022 12:00:00 AM,Wilshire
221322196,12/09/2022 12:00:00 AM,Newton
220808996,05/02/2022 12:00:00 AM,West LA
221508746,04/19/2022 12:00:00 AM,N Hollywood
221704848,01/20/2022 12:00:00 AM,Devonshire
221614389,11/18/2022 12:00:00 AM,Foothill
220416185,12/09/2022 12:00:00 AM,Hollenbeck
221105114,01/31/2022 12:00:00 AM,Northeast
221316918,09/01/2022 12:00:00 AM,Newton
221319458,10/17/2022 12:00:00 AM,Newton
230905264,02/04/2023 12:00:00 AM,Van Nuys
221514166,08/25/2022 12:00:00 AM,N Hollywood
220106667,02/15/2022 12:00:00 AM,Central
221604195,01/05/2022 12:00:00 AM,Foothill
221005417,02/08/2022 12:00:00 AM,West Valley
232009541,05/08/2023 12:00:00 AM,Olympic
231715667,09/25/2023 12:00:00 AM,Devonshire
220911156,07/06/2022 12:00:00 AM,Van Nuys
231820987,11/27/2023 12:00:00 AM,Southeast
231304299,01/06/2023 12:00:00 AM,Newton
221420220,12/10/2022 12:00:00 AM,Pacific
230312758,06/26/2023 12:00:00 AM,Southwest
222007220,03/18/2022 12:00:00 AM,Olympic
231310852,05/17/2023 12:00:00 AM,Newton
200308100,03/07/2020 12:00:00 AM,Southwest
220509311,05/19/2022 12:00:00 AM,Harbor
220806536,03/03/2022 12:00:00 AM,West LA
222013904,07/13/2022 12:00:00 AM,Olympic
221218275,08/24/2022 12:00:00 AM,77th Street
220304310,01/07/2022 12:00:00 AM,Southwest
220304311,01/07/2022 12:00:00 AM,Southwest
232110968,06/27/2023 12:00:00 AM,Topanga
222106599,03/09/2022 12:00:00 AM,Topanga
231307986,03/15/2023 12:00:00 AM,Newton
221614385,11/19/2022 12:00:00 AM,Foothill
220805315,02/01/2022 12:00:00 AM,West LA
231209551,04/03/2023 12:00:00 AM,77th Street
220612379,06/23/2022 12:00:00 AM,Hollywood
231210119,04/12/2023 12:00:00 AM,77th Street
222117701,12/08/2022 12:00:00 AM,Topanga
231507736,03/31/2023 12:00:00 AM,N Hollywood
221516997,11/04/2022 12:00:00 AM,N Hollywood
220308398,04/01/2022 12:00:00 AM,Southwest
210605032,01/25/2021 12:00:00 AM,Hollywood
230606956,03/06/2023 12:00:00 AM,Hollywood
221017702,12/14/2022 12:00:00 AM,West Valley
232008549,04/20/2023 12:00:00 AM,Olympic
221821949,12/09/2022 12:00:00 AM,Southeast
220616628,09/19/2022 12:00:00 AM,Hollywood
220804701,11/25/2020 12:00:00 AM,West LA
220111693,02/09/2022 12:00:00 AM,Central
230608066,04/05/2023 12:00:00 AM,Hollywood
230221295,11/20/2023 12:00:00 AM,Rampart
221109039,05/11/2022 12:00:00 AM,Northeast
221404794,11/25/2020 12:00:00 AM,Pacific
231916568,11/13/2023 12:00:00 AM,Mission
231308569,04/01/2023 12:00:00 AM,Newton
231514037,08/25/2023 12:00:00 AM,N Hollywood
231907935,04/11/2023 12:00:00 AM,Mission
220221673,12/14/2022 12:00:00 AM,Rampart
231215913,06/27/2023 12:00:00 AM,77th Street
220605196,01/26/2022 12:00:00 AM,Hollywood
222005269,01/12/2022 12:00:00 AM,Olympic
211506042,02/19/2021 12:00:00 AM,N Hollywood
231108513,05/01/2023 12:00:00 AM,Northeast
220804378,01/12/2022 12:00:00 AM,West LA
221214939,07/01/2022 12:00:00 AM,77th Street
220322029,12/18/2022 12:00:00 AM,Southwest
231219251,08/29/2023 12:00:00 AM,77th Street
221808474,03/30/2022 12:00:00 AM,Southeast
221207260,03/01/2022 12:00:00 AM,77th Street
221714096,09/27/2022 12:00:00 AM,Devonshire
212104482,01/15/2021 12:00:00 AM,Topanga
220904316,01/10/2022 12:00:00 AM,Van Nuys
231715494,09/20/2023 12:00:00 AM,Devonshire
211705022,12/15/2020 12:00:00 AM,Devonshire
221808473,04/01/2022 12:00:00 AM,Southeast
221514872,09/11/2022 12:00:00 AM,N Hollywood
221418660,11/08/2022 12:00:00 AM,Pacific
230405444,02/14/2023 12:00:00 AM,Hollenbeck
201909450,05/05/2020 12:00:00 AM,Mission
210605155,12/26/2020 12:00:00 AM,Hollywood
231223483,11/21/2023 12:00:00 AM,77th Street
221912349,07/11/2022 12:00:00 AM,Mission
222011665,06/27/2022 12:00:00 AM,Olympic
220116792,07/22/2022 12:00:00 AM,Central
221005036,01/29/2022 12:00:00 AM,West Valley
221115841,11/02/2022 12:00:00 AM,Northeast
221010902,06/24/2022 12:00:00 AM,West Valley
231109641,06/01/2023 12:00:00 AM,Northeast
231204451,01/06/2023 12:00:00 AM,77th Street
210206454,03/01/2021 12:00:00 AM,Rampart
221704520,12/05/2021 12:00:00 AM,Devonshire
232007295,03/22/2023 12:00:00 AM,Olympic
231510507,06/01/2023 12:00:00 AM,N Hollywood
210604151,01/05/2021 12:00:00 AM,Hollywood
232017258,10/16/2023 12:00:00 AM,Olympic
230109313,03/25/2023 12:00:00 AM,Central
221504303,01/09/2022 12:00:00 AM,N Hollywood
230808592,04/03/2023 12:00:00 AM,West LA
240304549,01/11/2024 12:00:00 AM,Southwest
231107472,04/04/2023 12:00:00 AM,Northeast
220910836,06/27/2022 12:00:00 AM,Van Nuys
230212110,06/08/2023 12:00:00 AM,Rampart
221916217,10/28/2022 12:00:00 AM,Mission
220909185,05/15/2022 12:00:00 AM,Van Nuys
201410297,05/01/2020 12:00:00 AM,Pacific
231420990,11/26/2023 12:00:00 AM,Pacific
222005168,01/07/2022 12:00:00 AM,Olympic
231204321,01/02/2023 12:00:00 AM,77th Street
231717133,11/02/2023 12:00:00 AM,Devonshire
232009763,04/21/2023 12:00:00 AM,Olympic
231513372,08/10/2023 12:00:00 AM,N Hollywood
221013527,09/02/2022 12:00:00 AM,West Valley
221609445,06/13/2022 12:00:00 AM,Foothill
222017127,11/14/2022 12:00:00 AM,Olympic
220813395,08/17/2022 12:00:00 AM,West LA
220609056,04/15/2022 12:00:00 AM,Hollywood
220309997,05/02/2022 12:00:00 AM,Southwest
231608256,05/15/2023 12:00:00 AM,Foothill
220214155,07/09/2022 12:00:00 AM,Rampart
230808872,04/26/2023 12:00:00 AM,West LA
210505151,12/18/2020 12:00:00 AM,Harbor
221304773,05/12/2021 12:00:00 AM,Newton
220107648,03/03/2022 12:00:00 AM,Central
220605828,02/10/2022 12:00:00 AM,Hollywood
221508560,04/07/2022 12:00:00 AM,N Hollywood
220316726,09/13/2022 12:00:00 AM,Southwest
231510395,05/30/2023 12:00:00 AM,N Hollywood
231704795,01/23/2023 12:00:00 AM,Devonshire
221804951,01/21/2022 12:00:00 AM,Southeast
220806865,03/11/2022 12:00:00 AM,West LA
211406974,02/23/2021 12:00:00 AM,Pacific
222008737,04/03/2022 12:00:00 AM,Olympic
231007140,03/20/2023 12:00:00 AM,West Valley
220315142,08/15/2022 12:00:00 AM,Southwest
231817956,10/16/2023 12:00:00 AM,Southeast
220704125,01/03/2022 12:00:00 AM,Wilshire
230811826,07/12/2023 12:00:00 AM,West LA
230806695,03/03/2023 12:00:00 AM,West LA
211204401,12/03/2020 12:00:00 AM,77th Street
211415780,07/27/2021 12:00:00 AM,Pacific
221912361,07/24/2022 12:00:00 AM,Mission
220408716,05/17/2022 12:00:00 AM,Hollenbeck
210704126,01/04/2021 12:00:00 AM,Wilshire
231805474,01/29/2023 12:00:00 AM,Southeast
221013988,09/13/2022 12:00:00 AM,West Valley
231811591,06/06/2023 12:00:00 AM,Southeast
232110765,06/22/2023 12:00:00 AM,Topanga
231220516,09/29/2023 12:00:00 AM,77th Street
220708237,04/20/2022 12:00:00 AM,Wilshire
230711662,07/05/2023 12:00:00 AM,Wilshire
220312247,06/13/2022 12:00:00 AM,Southwest
221907277,03/21/2022 12:00:00 AM,Mission
220706072,01/19/2022 12:00:00 AM,Wilshire
230912598,08/04/2023 12:00:00 AM,Van Nuys
230617970,11/17/2023 12:00:00 AM,Hollywood
220706025,02/23/2022 12:00:00 AM,Wilshire
211506396,03/03/2021 12:00:00 AM,N Hollywood
232104115,01/04/2023 12:00:00 AM,Topanga
220404739,01/24/2022 12:00:00 AM,Hollenbeck
231017462,12/20/2023 12:00:00 AM,West Valley
202009510,05/08/2020 12:00:00 AM,Olympic
220713815,09/07/2022 12:00:00 AM,Wilshire
221713416,09/12/2022 12:00:00 AM,Devonshire
231818474,10/26/2023 12:00:00 AM,Southeast
221017927,12/16/2022 12:00:00 AM,West Valley
231407629,03/29/2023 12:00:00 AM,Pacific
222011677,06/27/2022 12:00:00 AM,Olympic
231905574,02/07/2023 12:00:00 AM,Mission
221810486,05/09/2022 12:00:00 AM,Southeast
221006151,02/27/2022 12:00:00 AM,West Valley
231918292,12/22/2023 12:00:00 AM,Mission
240104307,10/27/2023 12:00:00 AM,Central
231710349,05/26/2023 12:00:00 AM,Devonshire
221209259,03/23/2022 12:00:00 AM,77th Street
220314553,08/01/2022 12:00:00 AM,Southwest
221906061,02/19/2022 12:00:00 AM,Mission
220704213,12/30/2021 12:00:00 AM,Wilshire
210209313,05/09/2021 12:00:00 AM,Rampart
